order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated,for_rider_delta_seconds,is_rider_influenced
ORD_01728,REST_016,casual_dining,small,2024-02-25 22:12:00,2024-02-25 22:37:42,2024-02-25 22:34:42,23.7,25.7,4,0.2,4.92,0,0,0,180.0,0
ORD_01729,REST_024,fast_food,small,2024-06-13 09:13:00,2024-06-13 09:25:54,2024-06-13 09:21:54,10.9,12.9,1,0.05,3.71,0,0,0,240.0,0
ORD_01731,REST_034,cloud_kitchen,small,2024-04-20 05:28:00,2024-04-20 05:43:18,2024-04-20 05:46:18,15.3,15.3,4,0.2,3.02,1,0,0,-180.0,0
ORD_01732,REST_018,fast_food,small,2024-06-23 18:49:00,2024-06-23 19:03:24,2024-06-23 19:05:24,14.4,14.4,3,0.15,3.06,0,0,0,-120.0,0
ORD_01738,REST_027,cloud_kitchen,medium,2024-02-10 17:35:00,2024-02-10 18:07:00,2024-02-10 18:11:00,32.0,32.0,10,0.5,7.15,0,0,0,-240.0,0
ORD_01740,REST_025,cloud_kitchen,small,2024-05-02 05:49:00,2024-05-02 06:04:12,2024-05-02 06:06:12,15.2,15.2,1,0.05,2.82,1,0,0,-120.0,0
ORD_01747,REST_040,casual_dining,small,2024-01-03 23:36:00,2024-01-04 00:03:06,2024-01-04 00:00:06,25.1,27.1,1,0.05,0.5,1,0,0,180.0,0
ORD_01750,REST_018,fast_food,small,2024-01-22 14:58:00,2024-01-22 15:23:54,2024-01-22 15:27:54,26.9,25.9,7,0.55,7.21,0,1,0,-240.0,0
ORD_01751,REST_009,cloud_kitchen,small,2024-01-28 07:04:00,2024-01-28 07:24:30,2024-01-28 07:26:30,20.5,20.5,1,0.05,2.37,0,0,0,-120.0,0
ORD_01758,REST_013,cloud_kitchen,large,2024-02-17 10:48:00,2024-02-17 11:15:54,2024-02-17 11:17:54,26.9,27.9,7,0.35,3.58,0,0,0,-120.0,0
ORD_01760,REST_034,cloud_kitchen,small,2024-01-02 20:56:00,2024-01-02 21:18:48,2024-01-02 21:20:48,23.8,22.8,2,0.3,5.34,0,1,0,-120.0,0
ORD_01761,REST_004,cloud_kitchen,large,2024-01-17 15:22:00,2024-01-17 15:53:06,2024-01-17 15:56:06,29.1,31.1,8,0.4,7.6,0,0,0,-180.0,0
ORD_01762,REST_006,fast_food,large,2024-06-21 22:28:00,2024-06-21 22:58:42,2024-06-21 23:00:42,29.7,30.7,8,0.4,2.03,1,0,0,-120.0,0
ORD_01763,REST_045,fast_food,large,2024-06-23 19:43:00,2024-06-23 20:26:30,2024-06-23 20:24:30,42.5,43.5,24,1.0,9.29,0,1,0,120.0,0
ORD_01770,REST_047,casual_dining,small,2024-05-07 13:27:00,2024-05-07 13:48:00,2024-05-07 13:52:00,22.0,21.0,2,0.3,6.65,0,1,0,-240.0,0
ORD_01775,REST_021,fast_food,small,2024-06-11 15:50:00,2024-06-11 15:58:24,2024-06-11 16:01:24,8.4,8.4,1,0.05,1.86,0,0,0,-180.0,0
ORD_01776,REST_009,cloud_kitchen,small,2024-03-23 20:36:00,2024-03-23 21:06:30,2024-03-23 21:11:30,30.5,30.5,6,0.5,6.39,0,1,0,-300.0,0
ORD_01780,REST_031,casual_dining,small,2024-03-04 07:40:00,2024-03-04 08:06:12,2024-03-04 08:09:12,26.2,26.2,2,0.1,1.72,1,0,0,-180.0,0
ORD_01781,REST_018,fast_food,small,2024-03-22 15:20:00,2024-03-22 15:41:18,2024-03-22 15:39:18,21.3,21.3,2,0.1,1.99,0,0,0,120.0,0
ORD_01782,REST_039,casual_dining,large,2024-06-03 03:18:00,2024-06-03 03:59:00,2024-06-03 04:02:00,40.0,41.0,13,0.65,6.93,0,0,0,-180.0,0
ORD_01784,REST_002,fast_food,medium,2024-06-15 20:48:00,2024-06-15 21:20:42,2024-06-15 21:22:42,32.7,32.7,12,0.8,6.72,0,1,0,-120.0,0
ORD_01791,REST_005,casual_dining,medium,2024-05-06 12:34:00,2024-05-06 13:14:30,2024-05-06 13:17:30,40.5,40.5,11,0.75,6.51,1,1,0,-180.0,0
ORD_01794,REST_010,fast_food,large,2024-02-05 16:20:00,2024-02-05 16:40:36,2024-02-05 16:37:36,19.6,20.6,8,0.4,5.54,0,0,0,180.0,0
ORD_01796,REST_015,cloud_kitchen,large,2024-05-29 15:00:00,2024-05-29 15:30:48,2024-05-29 15:35:48,30.8,30.8,11,0.55,8.76,0,0,0,-300.0,0
ORD_01800,REST_007,fast_food,small,2024-02-22 06:48:00,2024-02-22 07:00:48,2024-02-22 07:03:48,11.8,12.8,6,0.3,5.41,0,0,0,-180.0,0
ORD_01805,REST_011,cloud_kitchen,medium,2024-01-25 01:23:00,2024-01-25 01:38:18,2024-01-25 01:40:18,14.3,15.3,2,0.1,0.68,0,0,0,-120.0,0
ORD_01808,REST_016,casual_dining,small,2024-04-26 18:44:00,2024-04-26 19:06:42,2024-04-26 19:03:42,20.7,22.7,1,0.05,4.14,0,0,0,180.0,0
ORD_01811,REST_013,cloud_kitchen,large,2024-03-09 00:42:00,2024-03-09 01:10:12,2024-03-09 01:12:12,29.2,28.2,13,0.65,7.09,0,0,0,-120.0,0
ORD_01812,REST_042,fast_food,large,2024-01-12 18:53:00,2024-01-12 19:13:48,2024-01-12 19:15:48,20.8,20.8,14,0.7,7.14,0,0,0,-120.0,0
ORD_01813,REST_046,fast_food,small,2024-01-13 09:23:00,2024-01-13 09:32:48,2024-01-13 09:34:48,9.8,9.8,2,0.1,3.32,0,0,0,-120.0,0
ORD_01816,REST_032,fast_food,medium,2024-06-21 17:26:00,2024-06-21 17:46:30,2024-06-21 17:44:30,20.5,20.5,5,0.25,3.81,0,0,0,120.0,0
ORD_01819,REST_045,fast_food,large,2024-04-11 02:52:00,2024-04-11 03:09:12,2024-04-11 03:15:12,18.2,17.2,4,0.2,3.6,0,0,0,-360.0,0
ORD_01823,REST_010,fast_food,large,2024-06-26 06:45:00,2024-06-26 07:05:12,2024-06-26 07:03:12,21.2,20.2,10,0.5,4.66,1,0,0,120.0,0
ORD_01824,REST_045,fast_food,large,2024-03-19 07:48:00,2024-03-19 08:18:00,2024-03-19 08:22:00,30.0,30.0,15,0.75,6.92,0,0,0,-240.0,0
ORD_01828,REST_032,fast_food,medium,2024-03-22 11:01:00,2024-03-22 11:16:06,2024-03-22 11:18:06,16.1,15.1,6,0.3,2.38,0,0,0,-120.0,0
ORD_01830,REST_006,fast_food,large,2024-05-01 08:34:00,2024-05-01 08:53:12,2024-05-01 08:59:12,20.2,19.2,9,0.45,6.28,1,0,0,-360.0,0
ORD_01832,REST_029,cloud_kitchen,large,2024-02-25 19:26:00,2024-02-25 20:15:18,2024-02-25 20:20:18,50.3,49.3,20,1.0,7.39,1,1,0,-300.0,0
ORD_01833,REST_033,casual_dining,medium,2024-04-23 02:32:00,2024-04-23 03:01:54,2024-04-23 03:06:54,30.9,29.9,7,0.35,3.88,0,0,0,-300.0,0
ORD_01835,REST_039,casual_dining,large,2024-03-25 13:07:00,2024-03-25 13:51:24,2024-03-25 13:53:24,44.4,44.4,14,0.9,6.82,0,1,0,-120.0,0
ORD_01838,REST_039,casual_dining,large,2024-05-24 00:28:00,2024-05-24 00:56:00,2024-05-24 00:53:00,27.0,28.0,7,0.35,5.09,0,0,0,180.0,0
ORD_01844,REST_008,fast_food,medium,2024-05-14 21:17:00,2024-05-14 21:40:54,2024-05-14 21:43:54,23.9,23.9,8,0.6,4.75,0,1,0,-180.0,0
ORD_01845,REST_021,fast_food,small,2024-03-03 15:51:00,2024-03-03 16:07:30,2024-03-03 16:09:30,17.5,16.5,5,0.25,3.11,0,0,0,-120.0,0
ORD_01846,REST_012,cloud_kitchen,large,2024-04-09 17:40:00,2024-04-09 18:10:36,2024-04-09 18:12:36,30.6,30.6,9,0.45,2.69,0,0,0,-120.0,0
ORD_01851,REST_016,casual_dining,small,2024-06-02 16:18:00,2024-06-02 16:42:48,2024-06-02 16:44:48,22.8,24.8,2,0.1,1.71,0,0,0,-120.0,0
ORD_01853,REST_030,cloud_kitchen,medium,2024-06-15 10:19:00,2024-06-15 10:47:24,2024-06-15 10:44:24,26.4,28.4,8,0.4,3.98,0,0,0,180.0,0
ORD_01854,REST_033,casual_dining,medium,2024-05-04 12:48:00,2024-05-04 13:23:54,2024-05-04 13:25:54,35.9,35.9,4,0.4,3.76,0,1,0,-120.0,0
ORD_01855,REST_031,casual_dining,small,2024-03-27 02:44:00,2024-03-27 03:14:24,2024-03-27 03:18:24,31.4,30.4,3,0.15,2.84,0,0,0,-240.0,0
ORD_01856,REST_017,fast_food,large,2024-06-10 08:59:00,2024-06-10 09:23:00,2024-06-10 09:25:00,23.0,24.0,7,0.35,5.08,0,0,0,-120.0,0
ORD_01857,REST_021,fast_food,small,2024-03-02 18:12:00,2024-03-02 18:21:12,2024-03-02 18:19:12,7.2,9.2,1,0.05,6.08,0,0,0,120.0,0
ORD_01858,REST_018,fast_food,small,2024-03-08 19:27:00,2024-03-08 19:45:30,2024-03-08 19:49:30,18.5,18.5,5,0.45,5.2,0,1,0,-240.0,0
ORD_01859,REST_050,casual_dining,medium,2024-06-25 09:12:00,2024-06-25 09:46:42,2024-06-25 09:49:42,33.7,34.7,5,0.25,3.94,0,0,0,-180.0,0
ORD_01861,REST_022,cloud_kitchen,medium,2024-02-16 20:51:00,2024-02-16 21:23:00,2024-02-16 21:25:00,31.0,32.0,6,0.5,6.18,0,1,0,-120.0,0
ORD_01864,REST_033,casual_dining,medium,2024-05-25 13:12:00,2024-05-25 13:48:30,2024-05-25 13:52:30,37.5,36.5,9,0.65,5.81,0,1,0,-240.0,0
ORD_01866,REST_003,fast_food,small,2024-01-18 08:06:00,2024-01-18 08:21:48,2024-01-18 08:19:48,13.8,15.8,3,0.15,2.42,0,0,0,120.0,0
ORD_01867,REST_014,fast_food,medium,2024-01-11 21:36:00,2024-01-11 22:04:30,2024-01-11 22:06:30,27.5,28.5,12,0.8,3.31,1,1,0,-120.0,0
ORD_01870,REST_014,fast_food,medium,2024-05-18 19:01:00,2024-05-18 19:28:54,2024-05-18 19:32:54,26.9,27.9,9,0.65,9.31,0,1,0,-240.0,0
ORD_01874,REST_025,cloud_kitchen,small,2024-06-06 12:01:00,2024-06-06 12:26:30,2024-06-06 12:24:30,23.5,25.5,1,0.25,4.44,0,1,0,120.0,0
ORD_01878,REST_002,fast_food,medium,2024-06-24 18:15:00,2024-06-24 18:27:18,2024-06-24 18:32:18,13.3,12.3,5,0.25,4.0,0,0,0,-300.0,0
ORD_01882,REST_004,cloud_kitchen,large,2024-02-28 02:45:00,2024-02-28 03:12:42,2024-02-28 03:18:42,28.7,27.7,7,0.35,4.79,0,0,0,-360.0,0
ORD_01884,REST_012,cloud_kitchen,large,2024-02-28 13:19:00,2024-02-28 14:00:30,2024-02-28 14:03:30,42.5,41.5,13,0.85,9.11,1,1,0,-180.0,0
ORD_01886,REST_002,fast_food,medium,2024-02-20 19:45:00,2024-02-20 20:07:18,2024-02-20 20:10:18,22.3,22.3,8,0.6,4.08,1,1,0,-180.0,0
ORD_01888,REST_016,casual_dining,small,2024-01-03 10:54:00,2024-01-03 11:20:54,2024-01-03 11:24:54,27.9,26.9,3,0.15,3.25,0,0,0,-240.0,0
ORD_01892,REST_036,fast_food,medium,2024-05-18 23:25:00,2024-05-18 23:44:54,2024-05-18 23:46:54,18.9,19.9,9,0.45,3.75,0,0,0,-120.0,0
ORD_01893,REST_039,casual_dining,large,2024-05-27 22:53:00,2024-05-27 23:33:00,2024-05-27 23:36:00,40.0,40.0,12,0.6,4.77,0,0,0,-180.0,0
ORD_01894,REST_033,casual_dining,medium,2024-05-07 04:51:00,2024-05-07 05:18:06,2024-05-07 05:22:06,26.1,27.1,4,0.2,5.74,1,0,0,-240.0,0
ORD_01897,REST_016,casual_dining,small,2024-02-06 00:57:00,2024-02-06 01:21:12,2024-02-06 01:19:12,22.2,24.2,1,0.05,4.28,0,0,0,120.0,0
ORD_01898,REST_046,fast_food,small,2024-04-29 11:56:00,2024-04-29 12:09:06,2024-04-29 12:12:06,13.1,13.1,1,0.05,2.6,0,0,0,-180.0,0
ORD_01902,REST_046,fast_food,small,2024-05-23 08:03:00,2024-05-23 08:19:12,2024-05-23 08:25:12,17.2,16.2,3,0.15,3.93,1,0,0,-360.0,0
ORD_01904,REST_034,cloud_kitchen,small,2024-05-29 03:56:00,2024-05-29 04:16:00,2024-05-29 04:18:00,21.0,20.0,5,0.25,3.37,0,0,0,-120.0,0
ORD_01908,REST_037,fast_food,large,2024-02-19 13:51:00,2024-02-19 14:31:00,2024-02-19 14:33:00,39.0,40.0,18,1.0,7.2,0,1,0,-120.0,0
ORD_01909,REST_014,fast_food,medium,2024-01-01 02:10:00,2024-01-01 02:26:36,2024-01-01 02:31:36,17.6,16.6,2,0.1,2.65,0,0,0,-300.0,0
ORD_01914,REST_004,cloud_kitchen,large,2024-05-31 09:51:00,2024-05-31 10:17:06,2024-05-31 10:19:06,26.1,26.1,7,0.35,5.05,0,0,0,-120.0,0
ORD_01922,REST_024,fast_food,small,2024-06-22 21:58:00,2024-06-22 22:19:06,2024-06-22 22:24:06,22.1,21.1,5,0.45,4.09,0,1,0,-300.0,0
ORD_01923,REST_011,cloud_kitchen,medium,2024-03-20 10:06:00,2024-03-20 10:30:48,2024-03-20 10:28:48,25.8,24.8,7,0.35,4.49,1,0,0,120.0,0
ORD_01924,REST_013,cloud_kitchen,large,2024-02-13 12:52:00,2024-02-13 13:47:48,2024-02-13 13:51:48,56.8,55.8,25,1.0,11.52,0,1,0,-240.0,0
ORD_01926,REST_032,fast_food,medium,2024-06-04 07:44:00,2024-06-04 08:02:36,2024-06-04 08:00:36,16.6,18.6,5,0.25,5.88,0,0,0,120.0,0
ORD_01929,REST_008,fast_food,medium,2024-02-07 03:28:00,2024-02-07 03:58:36,2024-02-07 04:00:36,29.6,30.6,8,0.4,7.55,1,0,0,-120.0,0
ORD_01930,REST_038,cloud_kitchen,large,2024-03-02 22:30:00,2024-03-02 23:02:54,2024-03-02 23:07:54,31.9,32.9,10,0.5,9.88,0,0,0,-300.0,0
ORD_01933,REST_009,cloud_kitchen,small,2024-03-24 23:45:00,2024-03-25 00:10:18,2024-03-25 00:13:18,25.3,25.3,3,0.15,3.54,0,0,0,-180.0,0
ORD_01936,REST_046,fast_food,small,2024-03-28 19:23:00,2024-03-28 19:42:00,2024-03-28 19:46:00,19.0,19.0,1,0.25,4.98,0,1,0,-240.0,0
ORD_01939,REST_003,fast_food,small,2024-03-13 10:01:00,2024-03-13 10:13:12,2024-03-13 10:15:12,10.2,12.2,1,0.05,4.13,0,0,0,-120.0,0
ORD_01947,REST_027,cloud_kitchen,medium,2024-02-11 13:13:00,2024-02-11 13:47:00,2024-02-11 13:45:00,33.0,34.0,13,0.85,7.11,0,1,0,120.0,0
ORD_01948,REST_020,fast_food,large,2024-05-18 22:35:00,2024-05-18 23:09:06,2024-05-18 23:12:06,35.1,34.1,15,0.75,5.06,0,0,0,-180.0,0
ORD_01950,REST_035,casual_dining,large,2024-04-29 16:07:00,2024-04-29 16:38:30,2024-04-29 16:36:30,30.5,31.5,7,0.35,6.45,0,0,0,120.0,0
ORD_01952,REST_005,casual_dining,medium,2024-02-11 04:21:00,2024-02-11 04:42:54,2024-02-11 04:39:54,20.9,21.9,3,0.15,5.4,0,0,0,180.0,0
ORD_01953,REST_002,fast_food,medium,2024-03-28 12:50:00,2024-03-28 13:17:30,2024-03-28 13:20:30,25.5,27.5,10,0.7,4.94,0,1,0,-180.0,0
ORD_01954,REST_014,fast_food,medium,2024-02-12 06:39:00,2024-02-12 06:58:36,2024-02-12 07:00:36,19.6,19.6,5,0.25,4.78,0,0,0,-120.0,0
ORD_01957,REST_021,fast_food,small,2024-04-28 02:08:00,2024-04-28 02:17:18,2024-04-28 02:19:18,10.3,9.3,1,0.05,4.0,0,0,0,-120.0,0
ORD_01958,REST_038,cloud_kitchen,large,2024-02-04 15:31:00,2024-02-04 15:52:30,2024-02-04 15:55:30,22.5,21.5,9,0.45,6.58,0,0,0,-180.0,0
ORD_01964,REST_015,cloud_kitchen,large,2024-01-13 08:19:00,2024-01-13 08:56:18,2024-01-13 08:58:18,38.3,37.3,14,0.7,7.25,0,0,0,-120.0,0
ORD_01965,REST_046,fast_food,small,2024-05-20 18:55:00,2024-05-20 19:09:30,2024-05-20 19:13:30,15.5,14.5,4,0.2,2.92,0,0,0,-240.0,0
ORD_01967,REST_005,casual_dining,medium,2024-01-25 18:00:00,2024-01-25 18:36:48,2024-01-25 18:33:48,35.8,36.8,7,0.35,5.44,1,0,0,180.0,0
ORD_01970,REST_011,cloud_kitchen,medium,2024-06-23 16:15:00,2024-06-23 16:38:42,2024-06-23 16:43:42,22.7,23.7,4,0.2,3.31,0,0,0,-300.0,0
ORD_01971,REST_037,fast_food,large,2024-02-18 15:35:00,2024-02-18 15:54:12,2024-02-18 15:51:12,17.2,19.2,5,0.25,5.85,0,0,0,180.0,0
ORD_01973,REST_018,fast_food,small,2024-03-04 19:54:00,2024-03-04 20:17:12,2024-03-04 20:15:12,21.2,23.2,6,0.5,4.72,0,1,0,120.0,0
ORD_01975,REST_038,cloud_kitchen,large,2024-01-31 21:15:00,2024-01-31 21:53:12,2024-01-31 21:56:12,39.2,38.2,11,0.75,5.29,1,1,0,-180.0,0
ORD_01976,REST_047,casual_dining,small,2024-01-19 21:25:00,2024-01-19 21:54:24,2024-01-19 21:57:24,30.4,29.4,2,0.3,6.61,0,1,0,-180.0,0
ORD_01982,REST_018,fast_food,small,2024-02-15 13:49:00,2024-02-15 14:12:24,2024-02-15 14:08:24,22.4,23.4,3,0.35,5.48,1,1,0,240.0,0
ORD_01985,REST_015,cloud_kitchen,large,2024-05-21 16:41:00,2024-05-21 17:06:48,2024-05-21 17:08:48,24.8,25.8,7,0.35,2.89,0,0,0,-120.0,0
ORD_01987,REST_007,fast_food,small,2024-03-02 09:16:00,2024-03-02 09:22:42,2024-03-02 09:24:00,6.7,6.7,2,0.1,1.35,0,0,0,-78.0,0
ORD_01990,REST_045,fast_food,large,2024-03-10 18:12:00,2024-03-10 18:27:24,2024-03-10 18:29:24,16.4,15.4,6,0.3,5.46,0,0,0,-120.0,0
ORD_01991,REST_025,cloud_kitchen,small,2024-04-30 19:12:00,2024-04-30 19:31:18,2024-04-30 19:29:18,18.3,19.3,1,0.25,3.6,0,1,0,120.0,0
ORD_01993,REST_009,cloud_kitchen,small,2024-02-29 13:55:00,2024-02-29 14:14:06,2024-02-29 14:16:06,20.1,19.1,1,0.25,3.72,1,1,0,-120.0,0
ORD_01995,REST_017,fast_food,large,2024-01-03 18:26:00,2024-01-03 18:49:18,2024-01-03 18:51:18,21.3,23.3,8,0.4,7.52,1,0,0,-120.0,0
ORD_01997,REST_003,fast_food,small,2024-05-01 22:17:00,2024-05-01 22:22:12,2024-05-01 22:26:12,5.2,5.2,3,0.15,3.63,0,0,0,-240.0,0
ORD_01999,REST_023,cloud_kitchen,small,2024-04-25 17:44:00,2024-04-25 18:14:06,2024-04-25 18:19:06,29.1,30.1,4,0.2,0.5,0,0,0,-300.0,0
ORD_02009,REST_008,fast_food,medium,2024-05-23 15:25:00,2024-05-23 15:41:54,2024-05-23 15:43:54,16.9,16.9,5,0.25,2.58,0,0,0,-120.0,0
ORD_02010,REST_004,cloud_kitchen,large,2024-05-12 05:34:00,2024-05-12 06:04:12,2024-05-12 06:06:12,31.2,30.2,13,0.65,5.42,0,0,0,-120.0,0
ORD_02019,REST_039,casual_dining,large,2024-06-20 18:34:00,2024-06-20 19:06:06,2024-06-20 19:09:06,33.1,32.1,7,0.35,5.6,0,0,0,-180.0,0
ORD_02025,REST_040,casual_dining,small,2024-05-22 14:39:00,2024-05-22 15:08:06,2024-05-22 15:13:06,29.1,29.1,3,0.35,3.73,0,1,0,-300.0,0
ORD_02028,REST_016,casual_dining,small,2024-05-12 06:24:00,2024-05-12 06:51:30,2024-05-12 06:53:30,25.5,27.5,3,0.15,2.55,0,0,0,-120.0,0
ORD_02029,REST_018,fast_food,small,2024-03-03 04:43:00,2024-03-03 04:53:18,2024-03-03 04:55:18,10.3,10.3,1,0.05,0.5,0,0,0,-120.0,0
ORD_02032,REST_017,fast_food,large,2024-01-22 14:55:00,2024-01-22 15:39:36,2024-01-22 15:37:36,42.6,44.6,21,1.0,6.25,1,1,0,120.0,0
ORD_02035,REST_020,fast_food,large,2024-04-15 08:55:00,2024-04-15 09:25:12,2024-04-15 09:27:12,31.2,30.2,14,0.7,8.1,0,0,0,-120.0,0
ORD_02036,REST_050,casual_dining,medium,2024-02-27 23:06:00,2024-02-27 23:33:24,2024-02-27 23:35:24,27.4,27.4,7,0.35,4.79,0,0,0,-120.0,0
ORD_02037,REST_018,fast_food,small,2024-03-25 23:08:00,2024-03-25 23:20:48,2024-03-25 23:27:48,13.8,12.8,3,0.15,6.89,0,0,0,-420.0,0
ORD_02040,REST_026,fast_food,medium,2024-02-26 04:51:00,2024-02-26 05:09:48,2024-02-26 05:13:48,16.8,18.8,6,0.3,5.63,1,0,0,-240.0,0
ORD_02044,REST_025,cloud_kitchen,small,2024-01-25 14:32:00,2024-01-25 14:57:12,2024-01-25 15:00:12,26.2,25.2,2,0.3,4.58,0,1,0,-180.0,0
ORD_02047,REST_032,fast_food,medium,2024-03-08 23:18:00,2024-03-08 23:37:30,2024-03-08 23:32:30,17.5,19.5,10,0.5,6.33,0,0,0,300.0,0
ORD_02050,REST_026,fast_food,medium,2024-05-15 15:21:00,2024-05-15 15:41:30,2024-05-15 15:37:30,18.5,20.5,6,0.3,4.15,0,0,0,240.0,0
ORD_02051,REST_013,cloud_kitchen,large,2024-02-13 23:10:00,2024-02-13 23:42:24,2024-02-13 23:44:24,33.4,32.4,14,0.7,5.55,0,0,0,-120.0,0
ORD_02053,REST_047,casual_dining,small,2024-03-16 04:33:00,2024-03-16 05:01:30,2024-03-16 05:03:30,27.5,28.5,1,0.05,2.91,0,0,0,-120.0,0
ORD_02054,REST_016,casual_dining,small,2024-05-06 12:27:00,2024-05-06 12:55:06,2024-05-06 13:01:06,29.1,28.1,4,0.4,5.38,0,1,0,-360.0,0
ORD_02055,REST_048,fast_food,medium,2024-02-02 13:49:00,2024-02-02 14:25:06,2024-02-02 14:28:06,37.1,36.1,14,0.9,6.64,0,1,0,-180.0,0
ORD_02056,REST_034,cloud_kitchen,small,2024-02-22 11:24:00,2024-02-22 11:46:12,2024-02-22 11:44:12,23.2,22.2,1,0.05,0.57,0,0,0,120.0,0
ORD_02060,REST_019,fast_food,small,2024-01-11 03:15:00,2024-01-11 03:26:06,2024-01-11 03:21:06,9.1,11.1,1,0.05,3.82,0,0,0,300.0,0
ORD_02061,REST_050,casual_dining,medium,2024-02-19 10:19:00,2024-02-19 10:49:36,2024-02-19 10:51:36,30.6,30.6,2,0.1,1.73,0,0,0,-120.0,0
ORD_02064,REST_005,casual_dining,medium,2024-03-15 09:36:00,2024-03-15 10:04:42,2024-03-15 10:09:42,27.7,28.7,4,0.2,2.55,0,0,0,-300.0,0
ORD_02070,REST_026,fast_food,medium,2024-05-24 17:03:00,2024-05-24 17:27:42,2024-05-24 17:30:42,22.7,24.7,4,0.2,2.25,0,0,0,-180.0,0
ORD_02073,REST_043,fast_food,small,2024-05-23 00:53:00,2024-05-23 01:08:42,2024-05-23 01:05:42,13.7,15.7,2,0.1,2.9,0,0,0,180.0,0
ORD_02075,REST_010,fast_food,large,2024-04-13 18:48:00,2024-04-13 19:14:54,2024-04-13 19:18:54,27.9,26.9,10,0.5,3.59,0,0,0,-240.0,0
ORD_02078,REST_049,casual_dining,medium,2024-01-31 08:53:00,2024-01-31 09:23:12,2024-01-31 09:25:12,30.2,30.2,5,0.25,5.76,0,0,0,-120.0,0
ORD_02080,REST_031,casual_dining,small,2024-02-27 00:00:00,2024-02-27 00:23:42,2024-02-27 00:21:42,21.7,23.7,1,0.05,4.39,0,0,0,120.0,0
ORD_02093,REST_037,fast_food,large,2024-03-29 12:07:00,2024-03-29 12:48:30,2024-03-29 12:45:30,40.5,41.5,17,1.0,6.92,1,1,0,180.0,0
ORD_02101,REST_035,casual_dining,large,2024-06-23 10:26:00,2024-06-23 10:49:42,2024-06-23 10:54:42,24.7,23.7,6,0.3,3.76,1,0,0,-300.0,0
ORD_02102,REST_032,fast_food,medium,2024-06-28 18:34:00,2024-06-28 18:45:06,2024-06-28 18:47:06,12.1,11.1,3,0.15,3.52,0,0,0,-120.0,0
ORD_02104,REST_001,cloud_kitchen,large,2024-04-03 00:24:00,2024-04-03 01:01:18,2024-04-03 01:07:18,37.3,37.3,13,0.65,6.94,0,0,0,-360.0,0
ORD_02105,REST_015,cloud_kitchen,large,2024-06-10 11:20:00,2024-06-10 11:51:18,2024-06-10 11:54:18,30.3,31.3,8,0.4,5.2,0,0,0,-180.0,0
ORD_02106,REST_001,cloud_kitchen,large,2024-03-26 17:28:00,2024-03-26 17:56:00,2024-03-26 17:59:00,29.0,28.0,8,0.4,5.52,0,0,0,-180.0,0
ORD_02109,REST_035,casual_dining,large,2024-01-05 05:08:00,2024-01-05 05:47:24,2024-01-05 05:50:24,39.4,39.4,13,0.65,8.09,0,0,0,-180.0,0
ORD_02110,REST_043,fast_food,small,2024-05-18 13:46:00,2024-05-18 14:13:18,2024-05-18 14:16:18,27.3,27.3,4,0.4,7.33,0,1,0,-180.0,0
ORD_02111,REST_020,fast_food,large,2024-06-04 10:54:00,2024-06-04 11:21:54,2024-06-04 11:23:54,28.9,27.9,12,0.6,6.08,0,0,0,-120.0,0
ORD_02112,REST_019,fast_food,small,2024-03-29 14:40:00,2024-03-29 15:05:18,2024-03-29 15:01:18,23.3,25.3,2,0.3,5.64,0,1,0,240.0,0
ORD_02114,REST_043,fast_food,small,2024-02-17 00:59:00,2024-02-17 01:05:12,2024-02-17 01:08:12,7.2,6.2,2,0.1,2.35,0,0,0,-180.0,0
ORD_02118,REST_016,casual_dining,small,2024-04-04 01:44:00,2024-04-04 01:58:36,2024-04-04 02:03:36,13.6,14.6,1,0.05,4.04,0,0,0,-300.0,0
ORD_02122,REST_009,cloud_kitchen,small,2024-06-23 17:47:00,2024-06-23 18:06:18,2024-06-23 18:08:18,19.3,19.3,1,0.05,2.48,0,0,0,-120.0,0
ORD_02124,REST_021,fast_food,small,2024-02-17 17:48:00,2024-02-17 17:59:06,2024-02-17 17:57:06,10.1,11.1,3,0.15,2.94,0,0,0,120.0,0
ORD_02125,REST_025,cloud_kitchen,small,2024-02-12 18:10:00,2024-02-12 18:29:06,2024-02-12 18:27:06,19.1,19.1,1,0.05,4.15,0,0,0,120.0,0
ORD_02126,REST_022,cloud_kitchen,medium,2024-05-15 19:50:00,2024-05-15 20:27:18,2024-05-15 20:30:18,38.3,37.3,13,0.85,9.57,0,1,0,-180.0,0
ORD_02135,REST_030,cloud_kitchen,medium,2024-04-08 19:33:00,2024-04-08 20:12:48,2024-04-08 20:16:48,37.8,39.8,8,0.6,6.34,0,1,0,-240.0,0
ORD_02137,REST_033,casual_dining,medium,2024-05-14 17:54:00,2024-05-14 18:25:36,2024-05-14 18:23:36,30.6,31.6,9,0.45,7.21,0,0,0,120.0,0
ORD_02141,REST_046,fast_food,small,2024-06-06 09:11:00,2024-06-06 09:31:42,2024-06-06 09:35:42,21.7,20.7,5,0.25,4.66,0,0,0,-240.0,0
ORD_02150,REST_042,fast_food,large,2024-01-02 20:19:00,2024-01-02 20:57:00,2024-01-02 21:02:00,39.0,38.0,14,0.9,11.0,0,1,0,-300.0,0
