order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated
ORD_01356,REST_027,cloud_kitchen,medium,2024-04-18 04:01:00,2024-04-18 04:30:49,2024-04-18 04:30:12,24.2,35.5,3,0.15,3.99,0,0,1
ORD_01357,REST_042,fast_food,large,2024-06-15 21:39:00,2024-06-15 22:24:54,2024-06-15 22:22:54,43.9,45.9,20,1.0,8.37,0,1,0
ORD_01358,REST_018,fast_food,small,2024-01-03 05:22:00,2024-01-03 05:34:45,2024-01-03 05:34:00,14.0,16.0,5,0.25,2.85,0,0,1
ORD_01359,REST_033,casual_dining,medium,2024-01-17 05:41:00,2024-01-17 06:04:00,2024-01-17 06:03:00,23.0,23.0,3,0.15,2.47,0,0,0
ORD_01360,REST_018,fast_food,small,2024-06-17 09:59:00,2024-06-17 10:13:06,2024-06-17 10:14:06,14.1,14.1,2,0.1,3.48,0,0,0
ORD_01361,REST_037,fast_food,large,2024-05-09 21:33:00,2024-05-09 22:15:30,2024-05-09 22:17:30,41.5,42.5,17,1.0,9.79,0,1,0
ORD_01362,REST_038,cloud_kitchen,large,2024-06-07 12:04:00,2024-06-07 12:54:54,2024-06-07 12:54:48,49.8,63.6,21,1.0,8.66,1,1,1
ORD_01363,REST_044,casual_dining,large,2024-05-01 10:48:00,2024-05-01 11:16:54,2024-05-01 11:16:54,28.9,28.9,5,0.25,4.38,0,0,0
ORD_01364,REST_047,casual_dining,small,2024-04-08 13:59:00,2024-04-08 14:33:06,2024-04-08 14:32:12,34.2,45.2,6,0.5,8.48,1,1,1
ORD_01365,REST_029,cloud_kitchen,large,2024-04-05 19:40:00,2024-04-05 20:29:16,2024-04-05 20:28:48,46.8,59.8,22,1.0,7.78,0,1,1
ORD_01366,REST_041,casual_dining,large,2024-05-26 17:12:00,2024-05-26 17:42:42,2024-05-26 17:43:42,30.7,30.7,10,0.5,5.77,0,0,0
ORD_01367,REST_013,cloud_kitchen,large,2024-02-11 13:52:00,2024-02-11 14:34:42,2024-02-11 14:35:42,43.7,42.7,18,1.0,9.36,0,1,0
ORD_01368,REST_014,fast_food,medium,2024-01-09 04:57:00,2024-01-09 05:15:06,2024-01-09 05:18:06,19.1,18.1,6,0.3,4.38,1,0,0
ORD_01369,REST_022,cloud_kitchen,medium,2024-02-17 21:46:00,2024-02-17 22:22:07,2024-02-17 22:21:54,35.9,45.9,11,0.75,6.52,0,1,1
ORD_01370,REST_031,casual_dining,small,2024-05-08 11:22:00,2024-05-08 11:52:54,2024-05-08 11:48:54,28.9,30.9,2,0.1,2.43,0,0,0
ORD_01371,REST_028,cloud_kitchen,medium,2024-06-09 12:55:00,2024-06-09 13:25:54,2024-06-09 13:26:54,29.9,30.9,9,0.65,4.67,1,1,0
ORD_01372,REST_007,fast_food,small,2024-01-31 15:14:00,2024-01-31 15:20:52,2024-01-31 15:20:00,5.4,9.5,1,0.05,3.59,1,0,1
ORD_01373,REST_017,fast_food,large,2024-04-09 22:22:00,2024-04-09 22:56:00,2024-04-09 22:55:24,31.4,39.9,12,0.6,4.61,1,0,1
ORD_01374,REST_034,cloud_kitchen,small,2024-06-05 16:19:00,2024-06-05 16:35:18,2024-06-05 16:41:18,17.3,16.3,2,0.1,3.27,0,0,0
ORD_01375,REST_038,cloud_kitchen,large,2024-04-30 08:41:00,2024-04-30 09:26:27,2024-04-30 09:26:06,43.1,62.1,16,0.8,8.05,1,0,1
ORD_01376,REST_004,cloud_kitchen,large,2024-02-05 06:35:00,2024-02-05 07:01:30,2024-02-05 07:06:30,27.5,26.5,13,0.65,6.35,0,0,0
ORD_01377,REST_016,casual_dining,small,2024-05-06 02:51:00,2024-05-06 03:16:06,2024-05-06 03:19:06,26.1,25.1,5,0.25,3.84,0,0,0
ORD_01378,REST_023,cloud_kitchen,small,2024-01-19 13:38:00,2024-01-19 14:02:12,2024-01-19 14:07:12,24.2,24.2,4,0.4,6.28,0,1,0
ORD_01379,REST_018,fast_food,small,2024-01-11 03:02:00,2024-01-11 03:15:30,2024-01-11 03:15:00,8.0,16.1,1,0.05,2.02,0,0,1
ORD_01380,REST_015,cloud_kitchen,large,2024-01-06 01:01:00,2024-01-06 01:35:54,2024-01-06 01:37:54,32.9,34.9,12,0.6,4.63,0,0,0
ORD_01381,REST_044,casual_dining,large,2024-06-24 23:01:00,2024-06-24 23:42:06,2024-06-24 23:46:06,41.1,41.1,13,0.65,8.22,0,0,0
ORD_01382,REST_028,cloud_kitchen,medium,2024-06-28 13:35:00,2024-06-28 14:19:24,2024-06-28 14:16:24,43.4,44.4,12,0.8,5.82,1,1,0
ORD_01383,REST_023,cloud_kitchen,small,2024-02-19 10:27:00,2024-02-19 10:45:24,2024-02-19 10:45:24,17.4,21.5,1,0.05,6.22,0,0,1
ORD_01384,REST_048,fast_food,medium,2024-05-17 18:02:00,2024-05-17 18:29:27,2024-05-17 18:29:24,21.4,30.8,9,0.45,6.52,0,0,1
ORD_01385,REST_009,cloud_kitchen,small,2024-04-22 05:18:00,2024-04-22 05:39:00,2024-04-22 05:42:00,21.0,21.0,1,0.05,4.05,1,0,0
ORD_01386,REST_019,fast_food,small,2024-02-03 19:25:00,2024-02-03 19:50:46,2024-02-03 19:50:30,19.5,35.6,5,0.45,4.32,0,1,1
ORD_01387,REST_014,fast_food,medium,2024-05-06 22:47:00,2024-05-06 23:04:12,2024-05-06 23:06:12,16.2,17.2,7,0.35,5.97,0,0,0
ORD_01388,REST_050,casual_dining,medium,2024-05-21 09:55:00,2024-05-21 10:13:16,2024-05-21 10:12:42,18.7,22.9,3,0.15,4.76,0,0,1
ORD_01389,REST_004,cloud_kitchen,large,2024-03-29 13:45:00,2024-03-29 14:21:22,2024-03-29 14:20:24,35.4,41.5,16,1.0,7.59,0,1,1
ORD_01390,REST_034,cloud_kitchen,small,2024-02-29 09:47:00,2024-02-29 10:14:18,2024-02-29 10:17:18,27.3,27.3,3,0.15,2.59,0,0,0
ORD_01391,REST_003,fast_food,small,2024-03-01 22:28:00,2024-03-01 22:39:05,2024-03-01 22:38:12,12.2,12.3,1,0.05,3.22,0,0,1
ORD_01392,REST_018,fast_food,small,2024-05-30 12:19:00,2024-05-30 12:42:57,2024-05-30 12:42:18,22.3,29.1,1,0.25,2.55,0,1,1
ORD_01393,REST_002,fast_food,medium,2024-04-07 12:28:00,2024-04-07 13:01:09,2024-04-07 13:00:42,29.7,41.8,8,0.6,7.74,1,1,1
ORD_01394,REST_043,fast_food,small,2024-03-19 01:34:00,2024-03-19 01:48:00,2024-03-19 01:52:00,13.0,14.0,1,0.05,2.09,0,0,0
ORD_01395,REST_017,fast_food,large,2024-05-31 06:48:00,2024-05-31 07:23:24,2024-05-31 07:24:24,36.4,35.4,11,0.55,8.4,1,0,0
ORD_01396,REST_007,fast_food,small,2024-05-21 12:46:00,2024-05-21 13:15:54,2024-05-21 13:17:54,28.9,29.9,6,0.5,5.16,0,1,0
ORD_01397,REST_011,cloud_kitchen,medium,2024-04-07 14:47:00,2024-04-07 15:24:00,2024-04-07 15:24:00,36.0,37.0,9,0.65,5.02,0,1,0
ORD_01398,REST_044,casual_dining,large,2024-03-11 02:15:00,2024-03-11 02:32:42,2024-03-11 02:34:42,18.7,17.7,5,0.25,3.55,0,0,0
ORD_01399,REST_040,casual_dining,small,2024-03-11 11:17:00,2024-03-11 11:33:12,2024-03-11 11:32:36,18.6,21.0,1,0.05,1.48,0,0,1
ORD_01400,REST_017,fast_food,large,2024-02-15 14:29:00,2024-02-15 15:09:16,2024-02-15 15:08:54,35.9,50.1,17,1.0,7.52,1,1,1
ORD_01401,REST_036,fast_food,medium,2024-02-25 13:03:00,2024-02-25 13:32:36,2024-02-25 13:34:36,28.6,29.6,9,0.65,2.88,0,1,0
ORD_01402,REST_005,casual_dining,medium,2024-04-22 05:16:00,2024-04-22 05:46:18,2024-04-22 05:47:18,30.3,30.3,9,0.45,4.74,0,0,0
ORD_01403,REST_015,cloud_kitchen,large,2024-06-10 05:09:00,2024-06-10 05:45:26,2024-06-10 05:45:24,34.4,42.1,11,0.55,6.13,0,0,1
ORD_01404,REST_033,casual_dining,medium,2024-04-22 18:20:00,2024-04-22 18:35:06,2024-04-22 18:34:06,14.1,15.1,1,0.05,3.28,1,0,0
ORD_01405,REST_017,fast_food,large,2024-01-05 21:54:00,2024-01-05 22:16:18,2024-01-05 22:19:18,22.3,22.3,8,0.6,6.74,0,1,0
ORD_01406,REST_023,cloud_kitchen,small,2024-01-28 02:32:00,2024-01-28 02:50:14,2024-01-28 02:49:54,20.9,23.2,2,0.1,6.09,0,0,1
ORD_01407,REST_044,casual_dining,large,2024-04-16 02:41:00,2024-04-16 03:11:20,2024-04-16 03:10:42,29.7,40.5,9,0.45,5.56,0,0,1
ORD_01408,REST_022,cloud_kitchen,medium,2024-04-14 20:23:00,2024-04-14 20:56:47,2024-04-14 20:56:24,30.4,37.6,7,0.55,8.42,0,1,1
ORD_01409,REST_010,fast_food,large,2024-05-31 00:06:00,2024-05-31 00:24:42,2024-05-31 00:26:42,17.7,18.7,10,0.5,6.98,0,0,0
ORD_01410,REST_014,fast_food,medium,2024-04-06 18:02:00,2024-04-06 18:17:24,2024-04-06 18:21:24,16.4,15.4,5,0.25,5.77,0,0,0
ORD_01411,REST_005,casual_dining,medium,2024-02-27 18:32:00,2024-02-27 19:03:04,2024-02-27 19:02:18,28.3,35.3,4,0.2,2.12,0,0,1
ORD_01412,REST_034,cloud_kitchen,small,2024-01-14 19:30:00,2024-01-14 19:54:42,2024-01-14 19:54:30,24.5,33.4,3,0.35,4.7,0,1,1
ORD_01413,REST_019,fast_food,small,2024-03-03 10:15:00,2024-03-03 10:32:30,2024-03-03 10:33:30,18.5,17.5,1,0.05,5.34,0,0,0
ORD_01414,REST_045,fast_food,large,2024-03-02 14:46:00,2024-03-02 15:31:23,2024-03-02 15:30:48,44.8,56.8,23,1.0,10.89,0,1,1
ORD_01415,REST_024,fast_food,small,2024-06-16 15:38:00,2024-06-16 16:00:06,2024-06-16 15:59:06,22.1,22.1,2,0.1,4.01,0,0,0
ORD_01416,REST_035,casual_dining,large,2024-03-03 13:43:00,2024-03-03 14:34:36,2024-03-03 14:34:18,47.3,62.0,16,1.0,9.28,0,1,1
ORD_01417,REST_008,fast_food,medium,2024-01-21 13:26:00,2024-01-21 13:44:30,2024-01-21 13:48:30,18.5,18.5,5,0.45,2.95,0,1,0
ORD_01418,REST_012,cloud_kitchen,large,2024-04-26 00:10:00,2024-04-26 00:37:30,2024-04-26 00:38:30,25.5,27.5,12,0.6,6.54,1,0,0
ORD_01419,REST_048,fast_food,medium,2024-01-26 04:55:00,2024-01-26 05:06:18,2024-01-26 05:05:18,12.3,11.3,4,0.2,1.4,1,0,0
ORD_01420,REST_009,cloud_kitchen,small,2024-05-11 16:58:00,2024-05-11 17:25:02,2024-05-11 17:24:18,26.3,34.3,2,0.1,2.54,0,0,1
ORD_01421,REST_046,fast_food,small,2024-03-16 03:21:00,2024-03-16 03:33:06,2024-03-16 03:37:06,13.1,12.1,1,0.05,0.5,0,0,0
ORD_01422,REST_047,casual_dining,small,2024-01-12 02:47:00,2024-01-12 03:14:54,2024-01-12 03:13:54,25.9,27.9,1,0.05,5.03,0,0,0
ORD_01423,REST_019,fast_food,small,2024-05-02 22:08:00,2024-05-02 22:28:33,2024-05-02 22:27:36,18.6,22.7,2,0.1,4.84,0,0,1
ORD_01424,REST_038,cloud_kitchen,large,2024-04-04 21:41:00,2024-04-04 22:35:16,2024-04-04 22:34:30,51.5,69.3,23,1.0,8.17,0,1,1
ORD_01425,REST_050,casual_dining,medium,2024-01-25 07:19:00,2024-01-25 07:42:48,2024-01-25 07:45:48,21.8,23.8,2,0.1,5.67,0,0,0
ORD_01426,REST_019,fast_food,small,2024-03-23 12:20:00,2024-03-23 12:40:18,2024-03-23 12:40:18,20.3,20.3,4,0.4,3.37,0,1,0
ORD_01427,REST_028,cloud_kitchen,medium,2024-05-12 08:36:00,2024-05-12 08:57:46,2024-05-12 08:57:36,22.6,24.7,4,0.2,3.44,0,0,1
ORD_01428,REST_018,fast_food,small,2024-05-04 14:14:00,2024-05-04 14:29:18,2024-05-04 14:31:18,16.3,15.3,3,0.35,7.01,0,1,0
ORD_01429,REST_015,cloud_kitchen,large,2024-06-19 08:09:00,2024-06-19 08:43:12,2024-06-19 08:45:12,35.2,34.2,13,0.65,4.28,1,0,0
ORD_01430,REST_039,casual_dining,large,2024-01-11 17:34:00,2024-01-11 18:01:42,2024-01-11 18:06:42,28.7,27.7,8,0.4,3.8,0,0,0
ORD_01431,REST_024,fast_food,small,2024-02-22 09:36:00,2024-02-22 09:56:05,2024-02-22 09:55:36,17.6,23.9,3,0.15,5.4,0,0,1
ORD_01432,REST_008,fast_food,medium,2024-06-29 03:28:00,2024-06-29 03:40:20,2024-06-29 03:40:12,12.2,17.2,3,0.15,5.36,0,0,1
ORD_01433,REST_047,casual_dining,small,2024-06-20 03:22:00,2024-06-20 03:46:28,2024-06-20 03:46:18,19.3,30.6,1,0.05,4.32,0,0,1
ORD_01434,REST_018,fast_food,small,2024-04-26 20:47:00,2024-04-26 21:00:30,2024-04-26 21:07:30,14.5,13.5,4,0.4,7.15,0,1,0
ORD_01435,REST_028,cloud_kitchen,medium,2024-01-26 22:50:00,2024-01-26 23:17:00,2024-01-26 23:22:00,28.0,27.0,4,0.2,4.33,0,0,0
ORD_01436,REST_041,casual_dining,large,2024-06-09 00:15:00,2024-06-09 00:42:48,2024-06-09 00:40:48,26.8,27.8,9,0.45,3.94,1,0,0
ORD_01437,REST_031,casual_dining,small,2024-02-08 15:52:00,2024-02-08 16:10:58,2024-02-08 16:10:18,18.3,25.8,4,0.2,6.28,0,0,1
ORD_01438,REST_034,cloud_kitchen,small,2024-02-24 00:27:00,2024-02-24 00:51:05,2024-02-24 00:50:54,22.9,26.8,2,0.1,4.36,1,0,1
ORD_01439,REST_045,fast_food,large,2024-03-08 19:24:00,2024-03-08 20:07:51,2024-03-08 20:07:18,38.3,56.9,14,0.9,6.64,0,1,1
ORD_01440,REST_012,cloud_kitchen,large,2024-03-17 07:56:00,2024-03-17 08:20:30,2024-03-17 08:19:30,22.5,24.5,6,0.3,1.42,0,0,0
ORD_01441,REST_039,casual_dining,large,2024-04-01 17:30:00,2024-04-01 18:07:30,2024-04-01 18:06:30,36.5,37.5,10,0.5,4.87,0,0,0
ORD_01442,REST_027,cloud_kitchen,medium,2024-04-24 10:15:00,2024-04-24 10:35:36,2024-04-24 10:36:36,19.6,20.6,4,0.2,4.8,0,0,0
ORD_01443,REST_043,fast_food,small,2024-01-30 11:44:00,2024-01-30 12:00:42,2024-01-30 12:01:42,14.7,16.7,4,0.2,3.16,0,0,0
ORD_01444,REST_039,casual_dining,large,2024-04-15 21:15:00,2024-04-15 22:06:54,2024-04-15 22:06:00,48.0,69.3,12,0.8,6.7,1,1,1
ORD_01445,REST_004,cloud_kitchen,large,2024-05-23 10:16:00,2024-05-23 10:52:42,2024-05-23 10:51:42,34.7,36.7,11,0.55,4.05,0,0,0
ORD_01446,REST_026,fast_food,medium,2024-03-07 01:17:00,2024-03-07 01:33:48,2024-03-07 01:36:48,17.8,16.8,3,0.15,3.46,0,0,0
ORD_01447,REST_020,fast_food,large,2024-04-24 13:14:00,2024-04-24 13:52:52,2024-04-24 13:52:12,34.2,44.0,12,0.8,5.91,0,1,1
ORD_01448,REST_040,casual_dining,small,2024-06-05 10:08:00,2024-06-05 10:38:06,2024-06-05 10:37:42,23.7,33.9,1,0.05,4.38,0,0,1
ORD_01449,REST_046,fast_food,small,2024-03-26 11:49:00,2024-03-26 12:10:55,2024-03-26 12:10:42,15.7,26.5,2,0.1,3.13,0,0,1
ORD_01450,REST_013,cloud_kitchen,large,2024-02-10 17:25:00,2024-02-10 18:01:54,2024-02-10 18:02:54,35.9,36.9,11,0.55,4.68,0,0,0
ORD_01451,REST_022,cloud_kitchen,medium,2024-04-15 06:35:00,2024-04-15 07:04:30,2024-04-15 07:06:30,30.5,29.5,6,0.3,2.18,0,0,0
ORD_01452,REST_033,casual_dining,medium,2024-04-11 15:02:00,2024-04-11 15:31:01,2024-04-11 15:30:12,29.2,37.9,6,0.3,3.89,0,0,1
ORD_01453,REST_003,fast_food,small,2024-03-10 23:07:00,2024-03-10 23:26:10,2024-03-10 23:25:18,15.3,25.3,1,0.05,7.32,0,0,1
ORD_01454,REST_018,fast_food,small,2024-01-22 02:04:00,2024-01-22 02:17:41,2024-01-22 02:16:48,14.8,17.3,5,0.25,4.83,0,0,1
ORD_01455,REST_010,fast_food,large,2024-01-25 23:37:00,2024-01-26 00:08:48,2024-01-26 00:11:48,30.8,31.8,11,0.55,6.84,0,0,0
ORD_01456,REST_028,cloud_kitchen,medium,2024-05-11 23:01:00,2024-05-11 23:36:23,2024-05-11 23:35:42,35.7,45.0,7,0.35,3.32,0,0,1
ORD_01457,REST_025,cloud_kitchen,small,2024-03-15 13:05:00,2024-03-15 13:36:12,2024-03-15 13:35:54,28.9,42.8,5,0.45,7.45,0,1,1
ORD_01458,REST_035,casual_dining,large,2024-05-09 07:24:00,2024-05-09 08:06:05,2024-05-09 08:05:42,38.7,55.9,10,0.5,6.54,1,0,1
ORD_01459,REST_046,fast_food,small,2024-01-28 14:14:00,2024-01-28 14:34:12,2024-01-28 14:36:12,18.2,20.2,4,0.4,6.23,0,1,0
ORD_01460,REST_024,fast_food,small,2024-05-02 18:06:00,2024-05-02 18:21:48,2024-05-02 18:22:48,16.8,15.8,5,0.25,5.91,0,0,0
ORD_01461,REST_007,fast_food,small,2024-05-23 05:13:00,2024-05-23 05:29:45,2024-05-23 05:29:36,14.6,20.5,2,0.1,3.79,0,0,1
ORD_01462,REST_031,casual_dining,small,2024-05-13 23:53:00,2024-05-14 00:18:06,2024-05-14 00:17:06,24.1,25.1,1,0.05,4.86,0,0,0
ORD_01463,REST_027,cloud_kitchen,medium,2024-03-20 23:21:00,2024-03-20 23:50:36,2024-03-20 23:51:36,27.6,29.6,4,0.2,4.11,0,0,0
ORD_01464,REST_001,cloud_kitchen,large,2024-03-09 22:13:00,2024-03-09 22:44:06,2024-03-09 22:46:06,31.1,31.1,12,0.6,3.99,0,0,0
ORD_01465,REST_021,fast_food,small,2024-04-28 22:30:00,2024-04-28 22:45:58,2024-04-28 22:45:54,14.9,19.4,2,0.1,0.92,0,0,1
ORD_01466,REST_049,casual_dining,medium,2024-01-04 05:33:00,2024-01-04 05:56:25,2024-01-04 05:56:18,22.3,26.0,3,0.15,5.88,0,0,1
ORD_01467,REST_028,cloud_kitchen,medium,2024-05-06 05:40:00,2024-05-06 06:07:18,2024-05-06 06:04:18,25.3,27.3,5,0.25,5.33,0,0,0
ORD_01468,REST_026,fast_food,medium,2024-01-03 09:07:00,2024-01-03 09:28:12,2024-01-03 09:31:12,20.2,21.2,4,0.2,4.9,0,0,0
ORD_01469,REST_034,cloud_kitchen,small,2024-03-23 19:56:00,2024-03-23 20:25:49,2024-03-23 20:25:06,28.1,34.6,5,0.45,5.16,0,1,1
ORD_01470,REST_040,casual_dining,small,2024-04-05 16:38:00,2024-04-05 17:04:12,2024-04-05 17:03:12,26.2,26.2,1,0.05,2.96,0,0,0
ORD_01471,REST_011,cloud_kitchen,medium,2024-05-14 22:53:00,2024-05-14 23:13:36,2024-05-14 23:13:06,18.1,23.1,1,0.05,4.21,0,0,1
ORD_01472,REST_001,cloud_kitchen,large,2024-03-20 22:12:00,2024-03-20 22:34:42,2024-03-20 22:40:42,23.7,22.7,5,0.25,5.31,0,0,0
ORD_01473,REST_004,cloud_kitchen,large,2024-06-08 14:38:00,2024-06-08 15:13:36,2024-06-08 15:17:36,35.6,35.6,12,0.8,6.91,1,1,0
ORD_01474,REST_023,cloud_kitchen,small,2024-06-09 00:59:00,2024-06-09 01:21:54,2024-06-09 01:22:54,21.9,22.9,3,0.15,2.41,0,0,0
ORD_01475,REST_024,fast_food,small,2024-06-08 12:59:00,2024-06-08 13:18:18,2024-06-08 13:21:18,20.3,19.3,6,0.5,5.4,0,1,0
ORD_01476,REST_038,cloud_kitchen,large,2024-02-09 03:46:00,2024-02-09 04:11:30,2024-02-09 04:13:30,25.5,25.5,3,0.15,1.85,0,0,0
ORD_01477,REST_034,cloud_kitchen,small,2024-05-30 20:49:00,2024-05-30 21:18:36,2024-05-30 21:17:36,27.6,29.6,2,0.3,0.5,0,1,0
ORD_01478,REST_014,fast_food,medium,2024-02-13 00:50:00,2024-02-13 01:03:36,2024-02-13 01:03:36,13.6,13.6,4,0.2,5.91,0,0,0
ORD_01479,REST_010,fast_food,large,2024-02-12 15:55:00,2024-02-12 16:28:09,2024-02-12 16:27:18,31.3,40.8,7,0.35,3.84,1,0,1
ORD_01480,REST_043,fast_food,small,2024-04-30 10:19:00,2024-04-30 10:34:42,2024-04-30 10:34:42,13.7,15.7,3,0.15,4.2,0,0,0
ORD_01481,REST_050,casual_dining,medium,2024-04-08 22:30:00,2024-04-08 22:55:48,2024-04-08 22:54:48,25.8,25.8,4,0.2,2.02,0,0,0
ORD_01482,REST_011,cloud_kitchen,medium,2024-06-11 08:45:00,2024-06-11 09:23:02,2024-06-11 09:22:18,35.3,50.8,10,0.5,5.19,1,0,1
ORD_01483,REST_044,casual_dining,large,2024-01-31 17:57:00,2024-01-31 18:29:35,2024-01-31 18:29:12,32.2,44.2,8,0.4,4.72,0,0,1
ORD_01484,REST_050,casual_dining,medium,2024-06-20 11:46:00,2024-06-20 12:26:00,2024-06-20 12:27:00,40.0,40.0,7,0.35,3.96,0,0,0
ORD_01485,REST_025,cloud_kitchen,small,2024-04-05 05:59:00,2024-04-05 06:23:27,2024-04-05 06:22:54,21.9,28.3,1,0.05,5.13,0,0,1
ORD_01486,REST_038,cloud_kitchen,large,2024-03-20 10:06:00,2024-03-20 10:33:36,2024-03-20 10:35:36,26.6,27.6,8,0.4,4.45,0,0,0
ORD_01487,REST_003,fast_food,small,2024-06-14 08:41:00,2024-06-14 08:58:18,2024-06-14 09:03:18,16.3,17.3,1,0.05,3.7,0,0,0
ORD_01488,REST_041,casual_dining,large,2024-01-15 18:52:00,2024-01-15 19:33:24,2024-01-15 19:33:24,39.4,41.4,12,0.6,6.45,1,0,0
ORD_01489,REST_012,cloud_kitchen,large,2024-05-01 23:55:00,2024-05-02 00:17:37,2024-05-02 00:17:36,25.6,29.0,8,0.4,4.42,0,0,1
ORD_01490,REST_046,fast_food,small,2024-02-09 22:47:00,2024-02-09 23:03:06,2024-02-09 23:02:12,15.2,18.3,3,0.15,5.11,0,0,1
ORD_01491,REST_029,cloud_kitchen,large,2024-06-12 22:03:00,2024-06-12 22:27:06,2024-06-12 22:26:06,24.1,24.1,9,0.45,1.2,0,0,0
ORD_01492,REST_042,fast_food,large,2024-06-06 23:01:00,2024-06-06 23:29:49,2024-06-06 23:29:12,24.2,37.9,13,0.65,4.56,0,0,1
ORD_01493,REST_024,fast_food,small,2024-05-12 00:42:00,2024-05-12 00:58:48,2024-05-12 00:58:00,15.0,21.0,1,0.05,1.08,0,0,1
ORD_01494,REST_047,casual_dining,small,2024-03-09 02:11:00,2024-03-09 02:40:56,2024-03-09 02:40:24,26.4,36.6,1,0.05,4.93,0,0,1
ORD_01495,REST_041,casual_dining,large,2024-01-01 09:17:00,2024-01-01 09:53:54,2024-01-01 09:57:54,37.9,36.9,10,0.5,3.38,0,0,0
ORD_01496,REST_037,fast_food,large,2024-04-28 02:07:00,2024-04-28 02:41:08,2024-04-28 02:40:48,28.8,43.6,7,0.35,6.78,0,0,1
ORD_01497,REST_002,fast_food,medium,2024-02-13 00:13:00,2024-02-13 00:35:06,2024-02-13 00:33:06,22.1,22.1,3,0.15,2.8,0,0,0
ORD_01498,REST_020,fast_food,large,2024-06-23 20:57:00,2024-06-23 21:40:09,2024-06-23 21:39:24,40.4,51.2,21,1.0,7.16,0,1,1
ORD_01499,REST_018,fast_food,small,2024-02-05 18:20:00,2024-02-05 18:38:12,2024-02-05 18:40:12,18.2,18.2,3,0.15,6.15,0,0,0
ORD_01500,REST_019,fast_food,small,2024-03-07 22:28:00,2024-03-07 22:43:30,2024-03-07 22:42:30,14.5,15.5,1,0.05,3.37,0,0,0
ORD_01501,REST_050,casual_dining,medium,2024-06-13 16:28:00,2024-06-13 16:56:18,2024-06-13 16:54:18,26.3,28.3,6,0.3,3.72,0,0,0
ORD_01502,REST_010,fast_food,large,2024-05-17 18:13:00,2024-05-17 18:38:54,2024-05-17 18:37:54,24.9,25.9,10,0.5,4.3,0,0,0
ORD_01503,REST_014,fast_food,medium,2024-03-28 22:32:00,2024-03-28 22:48:42,2024-03-28 22:47:42,16.7,16.7,2,0.1,3.99,0,0,0
ORD_01504,REST_017,fast_food,large,2024-02-25 14:16:00,2024-02-25 14:58:12,2024-02-25 15:03:12,42.2,42.2,18,1.0,10.46,1,1,0
ORD_01505,REST_031,casual_dining,small,2024-02-05 14:37:00,2024-02-05 15:15:30,2024-02-05 15:16:30,39.5,38.5,4,0.4,6.3,0,1,0
ORD_01506,REST_021,fast_food,small,2024-06-28 03:40:00,2024-06-28 03:55:21,2024-06-28 03:55:00,13.0,18.4,1,0.05,4.45,0,0,1
ORD_01507,REST_007,fast_food,small,2024-02-17 11:19:00,2024-02-17 11:41:54,2024-02-17 11:37:54,20.9,22.9,4,0.2,3.53,0,0,0
ORD_01508,REST_040,casual_dining,small,2024-04-26 18:36:00,2024-04-26 18:59:36,2024-04-26 18:59:36,22.6,23.6,2,0.1,1.34,0,0,0
ORD_01509,REST_047,casual_dining,small,2024-04-05 19:21:00,2024-04-05 19:52:23,2024-04-05 19:51:24,30.4,42.8,6,0.5,2.78,0,1,1
ORD_01510,REST_049,casual_dining,medium,2024-05-09 03:26:00,2024-05-09 04:03:01,2024-05-09 04:03:00,34.0,42.5,5,0.25,3.63,0,0,1
ORD_01511,REST_011,cloud_kitchen,medium,2024-03-17 19:44:00,2024-03-17 20:24:00,2024-03-17 20:28:00,40.0,40.0,11,0.75,4.59,0,1,0
ORD_01512,REST_043,fast_food,small,2024-03-26 01:05:00,2024-03-26 01:19:42,2024-03-26 01:21:42,14.7,14.7,1,0.05,2.86,0,0,0
ORD_01513,REST_030,cloud_kitchen,medium,2024-01-01 21:09:00,2024-01-01 21:42:29,2024-01-01 21:42:18,31.3,39.2,9,0.65,7.17,0,1,1
ORD_01514,REST_014,fast_food,medium,2024-04-21 02:46:00,2024-04-21 02:58:34,2024-04-21 02:58:24,13.4,15.1,1,0.05,3.59,0,0,1
ORD_01515,REST_031,casual_dining,small,2024-05-20 21:25:00,2024-05-20 21:58:29,2024-05-20 21:58:00,30.0,43.9,2,0.3,4.66,0,1,1
ORD_01516,REST_049,casual_dining,medium,2024-01-25 12:08:00,2024-01-25 12:47:12,2024-01-25 12:49:12,38.2,39.2,8,0.6,8.72,0,1,0
ORD_01517,REST_044,casual_dining,large,2024-04-18 19:25:00,2024-04-18 20:10:30,2024-04-18 20:13:30,46.5,45.5,22,1.0,8.14,0,1,0
ORD_01518,REST_015,cloud_kitchen,large,2024-06-04 05:49:00,2024-06-04 06:15:06,2024-06-04 06:17:06,27.1,26.1,8,0.4,7.13,0,0,0
ORD_01519,REST_040,casual_dining,small,2024-06-02 12:58:00,2024-06-02 13:24:06,2024-06-02 13:26:06,27.1,26.1,5,0.45,5.06,1,1,0
ORD_01520,REST_014,fast_food,medium,2024-03-18 13:05:00,2024-03-18 13:32:55,2024-03-18 13:32:36,24.6,33.9,8,0.6,5.84,0,1,1
